session_id;id;base_name;modo;condiciones_medida;config_label;sample_index;tiempo_s;red_raw;ir_raw;temp_c;temp_raw;cfg_red;cfg_ir;cfg_avg;cfg_rate;cfg_width;cfg_adc;cfg_skip;cfg_debug;pulso_previo;pulso_final_pulsio;pulso_final_fonendo;cfg_confirmacion;system_time
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;1;0.000000;7813;12867;30.49;2260;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;2;0.019803;7819;12868;30.97;2278;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;3;0.050083;7821;12863;30.97;2278;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;4;0.070333;7816;12868;30.92;2276;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;5;0.100248;7818;12871;31.21;2287;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;6;0.119745;7814;12868;30.65;2266;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;7;0.150422;7813;12869;31.05;2281;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;8;0.170550;7817;12868;31.02;2280;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;9;0.200375;7814;12873;31.48;2297;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;SIN_CROTAL;BLOQUE_12CFG_SIN_CROTAL_20260603_121000_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2, con;3M 01 - RED31 IR31 AVG1 ADC16384;10;0.221023;7813;12874;30.36;2255;31;31;1;100;411;16384;50;0;90;90;;confirmada;2026-06-03T12:15:40.977
